evidence_id,record_id,ingredient_id,population,exposure,comparator,outcome,effect_value,effect_unit,source_id,locator,verbatim_quote,review_status,reviewer_id,reviewed_at
AI-FT-EV-K5-39641338-02,EV-K5-39641338,K5,children,5 mg;10 mg;20 mg; 10 days;14 days,,risk,,,PMC11622351,"PMC11622351, RESULTS > Effect estimates > Vomiting, p47","In the subgroup analysis by definition of diarrhoea, there was a significant increase for trials that used the WHO definition of diarrhoea, while the risk was comparable in trials that used other definitions of diarrhoea. In the subgroup analysis by the dose of zinc, the risk was comparable in children receiving 5 mg and 10 mg zinc, while the risk of vomiting was higher in children 20 mg zinc or doses based on age or weight.",verified,권혁찬,2026-07-13T11:55:09.094Z
AI-FT-EV-K5-39641338-03,EV-K5-39641338,K5,children,20 mg;5 mg;10 mg; 14 days,,risk,,,PMC11622351,"PMC11622351, DISCUSSION, p57","The results for the treatment of children with acute diarrhoea suggested that recovery was significantly higher in the zinc group, at a dose of 20 mg, when zinc is administered for five or 14 days in the form of zinc sulfate or zinc gluconate. However, the risk of vomiting was also higher in the zinc group at a dose of 20 mg or when zinc is administered for 14 days.",verified,권혁찬,2026-07-13T11:55:09.094Z
AI-FT-EV-K5-39641338-04,EV-K5-39641338,K5,children,5 mg;10 mg;20 mg,,risk,,,PMC11622351,"PMC11622351, RESULTS > Comparison 3: High dose vs low dose zinc supplementation > Effect estimates, p56","While the risk of vomiting significantly decreased in the 5 mg/10 mg zinc groups compared with the 20 mg zinc group (RR = 0.79; 95% CI = 0.70, 0.88) (one trial, 4474 participants, moderate certainty of evidence) (Figure S41 in the Online Supplementary Document).",verified,권혁찬,2026-07-13T11:55:09.094Z
AI-FT-EV-K5-39641338-05,EV-K5-39641338,K5,,5 mg;10 mg;20 mg,,risk,,,PMC11622351,"PMC11622351, RESULTS > Comparison 3: High dose vs low dose zinc supplementation > Risk of bias, p55",It showed an overall low risk of bias for the number of participants who had diarrhoea more than five days after starting zinc and the number of participants with vomiting in 5 mg and 10 mg zinc groups compared to 20 mg zinc group (Figure S39 in the Online Supplementary Document).,verified,권혁찬,2026-07-13T11:55:09.094Z
AI-FT-EV-K5-40083990-01,EV-K5-40083990,K5,,,,toxicity;adverse effect;safety;risk,,,PMC11903805,"PMC11903805, Discussion, p0350","Hence, it can be concluded that DiabetEaze powder had no adverse effects on kidney and liver function. Liver function tests, such as AST, ALT, and bilirubin levels, were used to evaluate hepatic health and potential hepatotoxicity from the intervention.",verified,권혁찬,2026-07-13T11:55:09.684Z
AI-FT-EV-K5-40083990-02,EV-K5-40083990,K5,elderly,,,gastrointestinal;side effect;risk,,,PMC11903805,"PMC11903805, Introduction, p0020","In populations with T2D and prediabetes, malnutrition frequently coexists due to a combination of poor dietary habits, socioeconomic challenges, and disease-related factors, including altered appetite, gastrointestinal complications, or medication side effects. Despite the general association of T2D with overweight or obesity, a significant subset of patients, particularly the elderly, experience malnutrition or are at heightened risk [[17], [18], [19]].",verified,권혁찬,2026-07-13T11:55:09.684Z
AI-FT-EV-K5-40083990-03,EV-K5-40083990,K5,,,,safety;risk;harm,,,PMC11903805,"PMC11903805, Ethics approval and written informed consent, p0380","Prior to participation, all subjects provided written informed consent, which affirmed their understanding of the study's nature, objectives, procedures, potential risks, and benefits, and their voluntary agreement to partake and allow the publication of the clinical trial data. The study protocols were carefully crafted to protect participants from any harm or infringement of rights throughout the research process, demonstrating a robust commitment to ethical standards and participant safety.",verified,권혁찬,2026-07-13T11:55:09.684Z
AI-FT-EV-K5-40083990-04,EV-K5-40083990,K5,,10.70 g;100 g;6.72 g;12.95 g,,risk;harm,,,PMC11903805,"PMC11903805, Discussion, p0330","DiabetEaze powder provides a balanced macronutrient profile with moderate protein content (10.70 g/100 g), low-fat levels (6.72 g/100 g), and high fiber (12.95 g/100 g). Furthermore, the absence of sucrose aligns with the dietary recommendations for diabetics, mitigating the risk of hyperglycemia while promoting steady energy release, as reflected in its energy value of 389.36 kcal/100 g.",verified,권혁찬,2026-07-13T11:55:09.684Z
AI-FT-EV-K5-40083990-05,EV-K5-40083990,K5,,,,gastrointestinal;side effect,,,PMC11903805,"PMC11903805, Results > Safety and adverse effect, p0290","Subjects did not report any significant side effects. DiabetEaze powder was also well tolerated, with no participant reporting any side effects other than a few minor gastrointestinal issues.",verified,권혁찬,2026-07-13T11:55:09.684Z
AI-FT-EV-K5-40334186-01,EV-K5-40334186,K5,,600 mg;150 mg;50 mg,,nausea;gastrointestinal;copper deficiency;adverse event;side effect,,,PMC12058182,"PMC12058182, Discussion, p28","Consumption of zinc sulphate is associated a few side effects. Among the studies included in this meta-analysis, the group receiving zinc sulphate experienced significantly more adverse events, with nausea being the most common and statistically significant (p = 0.02).",verified,권혁찬,2026-07-13T11:55:09.994Z
AI-FT-EV-K5-40334186-02,EV-K5-40334186,K5,,,,nausea;gastrointestinal;adverse effect;side effect;risk,,,PMC12058182,"PMC12058182, Results > Secondary outcome > Treatment-associated adverse event rates., p20","Among the seven included studies, three provided data on treatment-related adverse effects, encompassing 177 of the 594 participants. Gastrointestinal side effects were the most common, with nausea being the most frequently reported side effect.",verified,권혁찬,2026-07-13T11:55:09.994Z
AI-FT-EV-K5-40334186-03,EV-K5-40334186,K5,,,,side effect;risk,,,PMC12058182,"PMC12058182, Materials and methods > Synthesis methods, p11","Risk difference and its corresponding 95% confidence intervals were used to evaluate the primary outcome. Secondary outcomes, including relapse and treatment-related side effects, are presented as log risk ratios and risk differences with their associated 95% confidence intervals.",verified,권혁찬,2026-07-13T11:55:09.994Z
AI-FT-EV-K5-40334186-04,EV-K5-40334186,K5,pregnancy,,,harm,,,PMC12058182,"PMC12058182, Introduction, p3","Therefore, simply taking seemingly harmless zinc supplements to treat viral warts appears to be an attractive option.",verified,권혁찬,2026-07-13T11:55:09.994Z
AI-FT-EV-K5-40334186-05,EV-K5-40334186,K5,,,,nausea,,,PMC12058182,"PMC12058182, Supporting information, p31",Nausea was significantly more frequent in patients taking zinc sulphate.,verified,권혁찬,2026-07-13T11:55:09.994Z
AI-FT-EV-K5-40944226-01,EV-K5-40944226,K5,,,,toxicity;safety;risk;harm,,,PMC12430086,"PMC12430086, 4. Discussion > 4.5. Limitations, p48","Across the included studies, outcome measures and safety reporting were inconsistent, with a notable lack of harmonized definitions for cardiotoxicity, hepatotoxicity and nephrotoxicity; limited use of validated biomarkers; and infrequent long-term follow-up. There was also insufficient assessment of oncologic outcomes and of pharmacokinetic or pharmacodynamic interactions that might influence anticancer efficacy.",verified,권혁찬,2026-07-13T11:55:10.843Z
AI-FT-EV-K5-40944226-02,EV-K5-40944226,K5,,,,gastrointestinal;toxicity;adverse event;safety,,,PMC12430086,"PMC12430086, 2. Materials and Methods, p16","Outcomes: Organ-specific toxicity outcomes, such as cardiotoxicity, neurotoxicity, nephrotoxicity, pulmonary toxicity, gastrointestinal toxicity, hepatotoxicity, safety/adverse events related to supplementation and, when reported, oncologic outcomes to assess any signal of tumor protection or treatment interference.",verified,권혁찬,2026-07-13T11:55:10.843Z
AI-FT-EV-K5-40944226-03,EV-K5-40944226,K5,,,,toxicity;safety;harm,,,PMC12430086,"PMC12430086, 4. Discussion > 4.1. Magnesium > 4.1.2. Protective Role of Magnesium in Chemotherapy-Induced Hepatotoxicity, p32","Across preclinical models involving distinct anticancer agents, magnesium isoglycyrrhizinate (MgIG) consistently mitigates chemotherapy-induced hepatotoxicity by targeting mitochondrial dysfunction, oxidative stress and innate immune activation across diverse toxicants, including alectinib, arsenic trioxide (ATO) and methotrexate (MTX), with suppression of COX-2-centered inflammation and modulation of the gut–liver axis [59,60,61,62]. In MTX hepatotoxicity, MgIG reinforced intestinal barrier pro",verified,권혁찬,2026-07-13T11:55:10.843Z
AI-FT-EV-K5-40944226-04,EV-K5-40944226,K5,,,,gastrointestinal;toxicity;adverse effect,,,PMC12430086,"PMC12430086, 3. Results > 3.2. The Role of Micronutrients in Chemotherapy-Induced Toxicity, p27","Several protective agents have shown promising results in reducing chemotherapy-induced toxicity and alleviating the adverse effects. Cardiotoxicity, for instance caused by anthracyclines, can be reduced using agents like dexrazoxane, which chelates iron and lowers ROS species, in combination with Coenzyme Q10, selenium, vitamin E, and omega-3 fatty acids that support mitochondrial function and provide antioxidant and anti-inflammatory benefits.",verified,권혁찬,2026-07-13T11:55:10.843Z
AI-FT-EV-K5-40944226-05,EV-K5-40944226,K5,,,,gastrointestinal;toxicity;adverse effect,,,PMC12430086,"PMC12430086, 1. Introduction, p1","Despite its effectiveness, chemotherapy is known for its broad-spectrum toxicity, affecting both cancerous and healthy tissues. The adverse effects range from nephrotoxicity, hepatotoxicity, neurotoxicity and hematological suppression to gastrointestinal distress that can significantly impair patients’ quality of life and compromise treatment adherence [1].",verified,권혁찬,2026-07-13T11:55:10.843Z
AI-FT-EV-K5-41294920-01,EV-K5-41294920,K5,childhood;children;infants,20 mg per day;10 mg per day;20 mg/day;30 mg/day,,gastrointestinal;adverse effect;side effect;risk,,,PMC12651211,"PMC12651211, 7. Intervention Strategies > 7.1. Zinc Supplementation, p44","The World Health Organization and UNICEF endorse zinc supplementation dosing at 10–20 mg per day, as a standard of care for childhood diarrhea, emphasizing its importance in reducing morbidity and preventing subsequent episodes. However, lower doses at 5–10 mg per day may also exhibit similar efficacy, without adverse effects.",verified,권혁찬,2026-07-13T11:55:11.082Z
AI-FT-EV-K5-41294920-02,EV-K5-41294920,K5,children,,,gastrointestinal;adverse effect;side effect;risk,,,PMC12651211,"PMC12651211, 8. Risk Factors and Barriers to Zinc Intervention > 8.3. Supplementation Acceptance and Compliance Issues, p52","The administration of zinc supplementation protocols may be complicated by adverse effects, predominantly manifesting as emesis [12]. Clinical research findings show that children who take zinc have a noticeably higher risk of emesis than children who receive a placebo [14].",verified,권혁찬,2026-07-13T11:55:11.082Z
AI-FT-EV-K5-41294920-03,EV-K5-41294920,K5,children;childhood;child,20 mg/day; 14 days,,adverse effect;side effect,,,PMC12651211,"PMC12651211, 9. Conclusions, p55","Proposed regimens of 10–20 mg/day for 10–14 days have been shown to hasten recovery, reduce stool volume, and reduce the likelihood of subsequent diarrheal illness. Interestingly, lower-dose regimens are proving to be effective with less adverse effects, which should improve compliance and overall success.",verified,권혁찬,2026-07-13T11:55:11.082Z
AI-FT-EV-K5-41294920-04,EV-K5-41294920,K5,children;infants,20 mg;10 mg per day;20 mg per day;15 mg;5 mg per day; 2 weeks;14 days,,side effect;risk,,,PMC12651211,"PMC12651211, 7. Intervention Strategies > 7.1. Zinc Supplementation, p43","The recommended WHO zinc supplemental dosage is 10–20 mg elemental zinc per day for 2 weeks (14 days). Additionally, moderate zinc doses (5–10 mg per day) have demonstrated similar efficacy to the 10–20 mg per day dosage but with lower vomiting risk [3].",verified,권혁찬,2026-07-13T11:55:11.082Z
AI-FT-EV-K5-41294920-05,EV-K5-41294920,K5,children,5 mg;10 mg;20 mg; 14 days,,side effect;risk,,,PMC12651211,"PMC12651211, 5. Zinc Dosage and Administration During Diarrhea > 5.2. Duration and Formulation Types, p37","Acute diarrheal disease is typically managed by 10–14 days of treatment, where zinc and ORS are the cornerstones of treatment to reduce severity, duration, and risk of dehydration [37,65]. Current data show that doses of 5 mg or 10 mg of zinc are as effective as the accepted dose of 20 mg with less in the way of side effects such as vomiting and are thus the treatment of choice for the majority of children [14].",verified,권혁찬,2026-07-13T11:55:11.082Z
