evidence_candidate_id,evidence_unit_id,rule_id,rule_type,referenced_rule_status,severity,candidate_id,item_sequence,product_id,product_name,ingredient_ids,ingredient_names,ingredient_scope,document_type,source_id,source_url,source_version,source_pdf_sha256,source_page_text_sha256,retrieved_at,retrieved_at_utc,raw_candidate_source_locator,raw_candidate_evidence_text,evidence_text_override,evidence_text_override_reason,shortlist_source_locator,shortlist_evidence_text,shortlist_changed_from_candidate,reviewed_source_locator,reviewed_evidence_text,operational_source_locator,operational_evidence_text,rule_scope,referenced_runtime_condition,rule_message_ko,next_action_ko,referenced_code_link,shortlist_rank,recommendation,evidence_status,candidate_operational_status,status_reason,analysis_status,analysis_exclusion_reason,duplicate_flag,duplicate_group,duplicate_location,duplicate_location_group_id,duplicate_text,duplicate_text_group_id,reviewer_id,reviewer_role,reviewed_at
SAFE-OTC-05-NB-P6-B25-decongestant_hypertension,OTC-V51-EU-f553d21330c50983,OTC-RULE-014,decongestant_hypertension,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,9a9ea3e1f01a99e01bf876c3fb757392a666d89ac460b0eb98d5b705bbaf281d,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.6, 문단 25",포함한 비스테로이드성 소염진통제는 고혈압 환자에서 신중히 투여해야 한다. 이 약의 투여 초기와 투여기간,false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-05-NB-P6-B4-maximum_duration,OTC-V51-EU-52c94e275272bcde,OTC-RULE-015,maximum_duration,draft,caution,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,9a9ea3e1f01a99e01bf876c3fb757392a666d89ac460b0eb98d5b705bbaf281d,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.6, 문단 4","가. 장기 복용하는 경우 정기적인 임상검사(요검사, 혈액검사, 간기능검사 등)를 받고 이상이 있을 경우 감량",false,,,,false,,,,,pancol_a_continuous_use,scope_only_no_structured_binding,허가된 연속 복용 기간을 넘었을 수 있습니다.,증상이 지속되면 추가 복용 대신 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:991,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-05-NB-P7-B15-hepatic_disease,OTC-V51-EU-34d24e3fbf4697e1,OTC-RULE-007,hepatic_disease,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,4f24a40f7bd67966d82776cb7f2a1ee73d783d3b200fc04bca08cda39eb59013,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.7, 문단 15","여기간 동안 주의 깊게 간기능의 악화 여부를 관찰하고, 간질환과 관련된 임상 증상이나 전신적인 징후(예: 호",false,,,,false,,,,,acetaminophen_liver_disease,item_sequence=202106092|ingredient_id=ING-acetaminophen|flags=hepatic_disease,간질환과 관련해 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1016,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-64b46da2eb98dc64,false,,true,OTC-V51-TEXT-64b46da2eb98dc64,,,
SAFE-OTC-05-NB-P7-B21-anticoagulant_antiplatelet,OTC-V51-EU-a437194017df6f06,OTC-RULE-012,anticoagulant_antiplatelet,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,4f24a40f7bd67966d82776cb7f2a1ee73d783d3b200fc04bca08cda39eb59013,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.7, 문단 21",다. 응고 관련 질환이 있거나 항응고제를 투여하고 있는 경우와 같이 혈소판 기능 변경에 의해 부정적인 영향,false,,,,false,,,,,ibuprofen_warfarin_or_coumarin_anticoagulant,item_sequence=198601920|flags=anticoagulant_antiplatelet,항응고제 또는 항혈소판제와 병용할 때 주의가 필요할 수 있습니다.,복용 전 처방한 의료진 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1061,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-05-NB-P7-B3-maximum_duration,OTC-V51-EU-71583f7bac8e8810,OTC-RULE-015,maximum_duration,draft,caution,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,4f24a40f7bd67966d82776cb7f2a1ee73d783d3b200fc04bca08cda39eb59013,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.7, 문단 3","(11) 비스테로이드성 소염진통제를 장기간 복용 시 신장유두괴사나 기타 신장 손상이 일어날 수 있다. 또한,",false,,,,false,,,,,pancol_a_continuous_use,scope_only_no_structured_binding,허가된 연속 복용 기간을 넘었을 수 있습니다.,증상이 지속되면 추가 복용 대신 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:991,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-05-NB-P7-B5-age_restriction,OTC-V51-EU-a26449fc53479dd2,OTC-RULE-005,age_restriction,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,4f24a40f7bd67966d82776cb7f2a1ee73d783d3b200fc04bca08cda39eb59013,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.7, 문단 5","자, 이뇨제나 ACE 저해제를 투여 중인 환자, 고령자 등에서는 특별한 주의가 필요하다. 투약을 중단하면 대부",false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-05-NB-P8-B13-alcohol,OTC-V51-EU-e51106d851e7df8e,OTC-RULE-011,alcohol,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,09c76abdd56ca562eaa53684af740d6c8dec0ff17054ac98f630d4422733adb5,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.8, 문단 13",(19) 이 약을 포함한 비스테로이드성 소염진통제(NSAID)와 알코올을 함께 복용하는 경우 알코올의 바람직,false,,,,false,,,,,acetaminophen_regular_alcohol_use,item_sequence=202106092|ingredient_id=ING-acetaminophen|flags=alcohol,음주와 함께 복용할 때 주의가 필요한 제품이 포함되어 있습니다.,음주 중 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:1044,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-05-NB-P8-B16-age_restriction,OTC-V51-EU-1acb0b4237ac0df7,OTC-RULE-005,age_restriction,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,09c76abdd56ca562eaa53684af740d6c8dec0ff17054ac98f630d4422733adb5,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.8, 문단 16",아 및 고령자에게 신장 손상의 위험이 있다.,false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-05-NB-P8-B9-maximum_duration,OTC-V51-EU-5202e85cd6a13a08,OTC-RULE-015,maximum_duration,draft,caution,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,09c76abdd56ca562eaa53684af740d6c8dec0ff17054ac98f630d4422733adb5,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.8, 문단 9",있다. 장기간 코르티코스테로이드를 복용해 온 환자에게 이 약을 투여하고자 할 경우에는 서서히 용량을 감소,false,,,,false,,,,,pancol_a_continuous_use,scope_only_no_structured_binding,허가된 연속 복용 기간을 넘었을 수 있습니다.,증상이 지속되면 추가 복용 대신 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:991,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-05-UD-P1-B10-max_daily_dose,OTC-V51-EU-34aeeab7909cb28d,OTC-RULE-003,max_daily_dose,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,UD,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/UD,sha256:32042f6e2725eb4b2f997244cc3d494278d48ff22b1a7863ba3428167e65df8a,32042f6e2725eb4b2f997244cc3d494278d48ff22b1a7863ba3428167e65df8a,9abcd4e2b2ddf8b20bf01b9812bcfc12bfb17d8fedd0cbe121f3114c04feb796,2026-07-14,2026-07-14T02:10:14.255342+00:00,"용법용량 PDF p.1, 문단 10",어린이 1회 용량 및 1일 최대 용량,false,,"용법용량 PDF p.1, 문단 10",어린이 1회 용량 및 1일 최대 용량,false,,,,,acetaminophen_tylenol500_age_12_plus,item_sequence=202106092|ingredient_id=ING-acetaminophen|max_daily_amount=4000,계산된 하루 총량이 확인된 최대 1일 용량을 초과합니다.,추가 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:69,3,alternative_context,needs_expert_review,inactive_candidate,shortlisted_context_not_expert_verified,included,,false,,false,,false,,,,
SAFE-OTC-05-UD-P1-B11-max_daily_dose,OTC-V51-EU-27bf3e4e394d9a7e,OTC-RULE-003,max_daily_dose,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,UD,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/UD,sha256:32042f6e2725eb4b2f997244cc3d494278d48ff22b1a7863ba3428167e65df8a,32042f6e2725eb4b2f997244cc3d494278d48ff22b1a7863ba3428167e65df8a,9abcd4e2b2ddf8b20bf01b9812bcfc12bfb17d8fedd0cbe121f3114c04feb796,2026-07-14,2026-07-14T02:10:14.255342+00:00,"용법용량 PDF p.1, 문단 11",연령 1회 용량 1일 최대용량,false,,,,false,,,,,acetaminophen_tylenol500_age_12_plus,item_sequence=202106092|ingredient_id=ING-acetaminophen|max_daily_amount=4000,계산된 하루 총량이 확인된 최대 1일 용량을 초과합니다.,추가 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:69,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-06-NB-P1-B11-urgent_referral,OTC-V51-EU-739e6e823d7e17eb,OTC-RULE-016,urgent_referral,released,urgent,SAFE-OTC-06,198700405,MFDS-198700405,베아제정,ING-mf-src-0546ff64775e;ING-mf-src-06cdde4eaaee;ING-mf-src-484bf5816144;ING-mf-src-5abce34aadf5;ING-mf-src-7ace07a0f45d;ING-mf-src-7ae387262216;ING-mf-src-a742c02533bc,판셀라제;판프로신;판크레아틴장용과립;시메티콘;우르소데옥시콜산;디아스타제·프로테아제·셀룰라제;리파제,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198700405/NB,sha256:4c63fc46e5f4152d8a11a71ab4f595bc70c78b0e87b5c9911a15fbe96225b259,4c63fc46e5f4152d8a11a71ab4f595bc70c78b0e87b5c9911a15fbe96225b259,bf2c3108347c9f37cffdea770d670ab0b16f90b3a7b6ce718923b89b86949d06,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 11","3. 다음과 같은 경우 이 약의 복용을 즉각 중지하고 의사, 치과의사, 약사와 상의할 것. 상담시 이 첨부문서를 소",false,,,,false,,,,,tylenol500_stop_and_consult_symptoms,item_sequence=202106092|red_flag_terms=호흡곤란;온몸이 붉어짐;혈관부기;두드러기;천식발작;얼굴부기;저혈압;쇽;스티븐스-존슨;스티븐스 존슨;독성표피괴사;리엘 증후군,즉시 상담 또는 진료가 필요한 증상이 입력되었습니다.,지체하지 말고 의료기관 또는 응급상담을 이용하세요.,src/lib/otc/engine.ts:1214,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-0d21731b71cbdcea,false,,true,OTC-V51-TEXT-0d21731b71cbdcea,,,
SAFE-OTC-06-NB-P1-B3-age_restriction,OTC-V51-EU-f8610365bfe39c37,OTC-RULE-005,age_restriction,released,high,SAFE-OTC-06,198700405,MFDS-198700405,베아제정,ING-mf-src-0546ff64775e;ING-mf-src-06cdde4eaaee;ING-mf-src-484bf5816144;ING-mf-src-5abce34aadf5;ING-mf-src-7ace07a0f45d;ING-mf-src-7ae387262216;ING-mf-src-a742c02533bc,판셀라제;판프로신;판크레아틴장용과립;시메티콘;우르소데옥시콜산;디아스타제·프로테아제·셀룰라제;리파제,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198700405/NB,sha256:4c63fc46e5f4152d8a11a71ab4f595bc70c78b0e87b5c9911a15fbe96225b259,4c63fc46e5f4152d8a11a71ab4f595bc70c78b0e87b5c9911a15fbe96225b259,bf2c3108347c9f37cffdea770d670ab0b16f90b3a7b6ce718923b89b86949d06,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 3",1) 만 7세 이하의 어린이,false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-8a5de618b7617869,false,,true,OTC-V51-TEXT-8a5de618b7617869,,,
SAFE-OTC-06-NB-P1-B9-pregnancy_lactation,OTC-V51-EU-88ea69e998aaf720,OTC-RULE-006,pregnancy_lactation,released,high,SAFE-OTC-06,198700405,MFDS-198700405,베아제정,ING-mf-src-0546ff64775e;ING-mf-src-06cdde4eaaee;ING-mf-src-484bf5816144;ING-mf-src-5abce34aadf5;ING-mf-src-7ace07a0f45d;ING-mf-src-7ae387262216;ING-mf-src-a742c02533bc,판셀라제;판프로신;판크레아틴장용과립;시메티콘;우르소데옥시콜산;디아스타제·프로테아제·셀룰라제;리파제,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198700405/NB,sha256:4c63fc46e5f4152d8a11a71ab4f595bc70c78b0e87b5c9911a15fbe96225b259,4c63fc46e5f4152d8a11a71ab4f595bc70c78b0e87b5c9911a15fbe96225b259,bf2c3108347c9f37cffdea770d670ab0b16f90b3a7b6ce718923b89b86949d06,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 9",2) 임부 또는 임신하고 있을 가능성이 있는 여성,false,,,,false,,,,,ibuprofen_pregnancy_lactation,item_sequence=198601920|flags=pregnancy_lactation,임신 또는 수유 중 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1094,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-e9a5cf75c3191f29,false,,true,OTC-V51-TEXT-e9a5cf75c3191f29,,,
SAFE-OTC-07-NB-P1-B10-urgent_referral,OTC-V51-EU-2d08a6d77122fed8,OTC-RULE-016,urgent_referral,released,urgent,SAFE-OTC-07,200300406,MFDS-200300406,닥터베아제정,ING-mf-src-0546ff64775e;ING-mf-src-06cdde4eaaee;ING-mf-src-5abce34aadf5;ING-mf-src-7ace07a0f45d;ING-mf-src-7ae387262216;ING-mf-src-a5c9920bea02;ING-mf-src-a742c02533bc;ING-mf-src-db4cde0b063f;ING-mf-src-ea4c014f0616,판셀라제;판프로신;시메티콘;우르소데옥시콜산;디아스타제·프로테아제·셀룰라제;크리아제-PEG;리파제;디아스타제·프로테아제100;브로멜라인,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200300406/NB,sha256:3494767aa2b6c942d791a02651b569d83a5f8e3a1b355ef88a93588f9da75780,3494767aa2b6c942d791a02651b569d83a5f8e3a1b355ef88a93588f9da75780,af55f642b7e4d1552539837f051492466c63f5f9ce4dea0b47eec1b7fc71e413,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 10","3. 다음과 같은 경우 이 약의 복용을 즉각 중지하고 의사, 치과의사, 약사와 상의할 것. 상담시 이 첨부문서를 소",false,,,,false,,,,,tylenol500_stop_and_consult_symptoms,item_sequence=202106092|red_flag_terms=호흡곤란;온몸이 붉어짐;혈관부기;두드러기;천식발작;얼굴부기;저혈압;쇽;스티븐스-존슨;스티븐스 존슨;독성표피괴사;리엘 증후군,즉시 상담 또는 진료가 필요한 증상이 입력되었습니다.,지체하지 말고 의료기관 또는 응급상담을 이용하세요.,src/lib/otc/engine.ts:1214,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-0d21731b71cbdcea,false,,true,OTC-V51-TEXT-0d21731b71cbdcea,,,
SAFE-OTC-07-NB-P1-B3-age_restriction,OTC-V51-EU-4966a9077536922d,OTC-RULE-005,age_restriction,released,high,SAFE-OTC-07,200300406,MFDS-200300406,닥터베아제정,ING-mf-src-0546ff64775e;ING-mf-src-06cdde4eaaee;ING-mf-src-5abce34aadf5;ING-mf-src-7ace07a0f45d;ING-mf-src-7ae387262216;ING-mf-src-a5c9920bea02;ING-mf-src-a742c02533bc;ING-mf-src-db4cde0b063f;ING-mf-src-ea4c014f0616,판셀라제;판프로신;시메티콘;우르소데옥시콜산;디아스타제·프로테아제·셀룰라제;크리아제-PEG;리파제;디아스타제·프로테아제100;브로멜라인,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200300406/NB,sha256:3494767aa2b6c942d791a02651b569d83a5f8e3a1b355ef88a93588f9da75780,3494767aa2b6c942d791a02651b569d83a5f8e3a1b355ef88a93588f9da75780,af55f642b7e4d1552539837f051492466c63f5f9ce4dea0b47eec1b7fc71e413,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 3",만 7세 이하의 소아,false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-07-NB-P1-B6-pregnancy_lactation,OTC-V51-EU-d73f12158dc29c72,OTC-RULE-006,pregnancy_lactation,released,high,SAFE-OTC-07,200300406,MFDS-200300406,닥터베아제정,ING-mf-src-0546ff64775e;ING-mf-src-06cdde4eaaee;ING-mf-src-5abce34aadf5;ING-mf-src-7ace07a0f45d;ING-mf-src-7ae387262216;ING-mf-src-a5c9920bea02;ING-mf-src-a742c02533bc;ING-mf-src-db4cde0b063f;ING-mf-src-ea4c014f0616,판셀라제;판프로신;시메티콘;우르소데옥시콜산;디아스타제·프로테아제·셀룰라제;크리아제-PEG;리파제;디아스타제·프로테아제100;브로멜라인,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/200300406/NB,sha256:3494767aa2b6c942d791a02651b569d83a5f8e3a1b355ef88a93588f9da75780,3494767aa2b6c942d791a02651b569d83a5f8e3a1b355ef88a93588f9da75780,af55f642b7e4d1552539837f051492466c63f5f9ce4dea0b47eec1b7fc71e413,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 6",2) 임부 또는 임신하고 있을 가능성이 있는 여성,false,,,,false,,,,,ibuprofen_pregnancy_lactation,item_sequence=198601920|flags=pregnancy_lactation,임신 또는 수유 중 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1094,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-e9a5cf75c3191f29,false,,true,OTC-V51-TEXT-e9a5cf75c3191f29,,,
SAFE-OTC-08-NB-P1-B11-urgent_referral,OTC-V51-EU-5e25edea52b57a27,OTC-RULE-016,urgent_referral,released,urgent,SAFE-OTC-08,199900926,MFDS-199900926,훼스탈골드정,ING-mf-src-5abce34aadf5;ING-mf-src-7ace07a0f45d;ING-mf-src-7ae387262216;ING-mf-src-8f38da8a73d0;ING-mf-src-a742c02533bc;ING-mf-src-d33c06bc01c8;ING-mf-src-d75c9c1aefc3,시메티콘;우르소데옥시콜산;디아스타제·프로테아제·셀룰라제;판크레아틴;리파제;셀룰라제;프로자임6,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/199900926/NB,sha256:ece6da098d5f571c79c7c5024e806467ab7b3d1bb5f20b40f529d2a4e9cbe8e0,ece6da098d5f571c79c7c5024e806467ab7b3d1bb5f20b40f529d2a4e9cbe8e0,e532eafb345b76d9752aef055abac9def4eb38ca7c282f81f2289e2c29966181,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 11","3. 다음과 같은 사람(경우)은 이 약의 복용을 즉각 중지하고 의사,치과의사,약사와 상의할 것. 상담시 이 첨부문",false,,,,false,,,,,tylenol500_stop_and_consult_symptoms,item_sequence=202106092|red_flag_terms=호흡곤란;온몸이 붉어짐;혈관부기;두드러기;천식발작;얼굴부기;저혈압;쇽;스티븐스-존슨;스티븐스 존슨;독성표피괴사;리엘 증후군,즉시 상담 또는 진료가 필요한 증상이 입력되었습니다.,지체하지 말고 의료기관 또는 응급상담을 이용하세요.,src/lib/otc/engine.ts:1214,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-08-NB-P1-B3-age_restriction,OTC-V51-EU-2d67628807b3d1d1,OTC-RULE-005,age_restriction,released,high,SAFE-OTC-08,199900926,MFDS-199900926,훼스탈골드정,ING-mf-src-5abce34aadf5;ING-mf-src-7ace07a0f45d;ING-mf-src-7ae387262216;ING-mf-src-8f38da8a73d0;ING-mf-src-a742c02533bc;ING-mf-src-d33c06bc01c8;ING-mf-src-d75c9c1aefc3,시메티콘;우르소데옥시콜산;디아스타제·프로테아제·셀룰라제;판크레아틴;리파제;셀룰라제;프로자임6,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/199900926/NB,sha256:ece6da098d5f571c79c7c5024e806467ab7b3d1bb5f20b40f529d2a4e9cbe8e0,ece6da098d5f571c79c7c5024e806467ab7b3d1bb5f20b40f529d2a4e9cbe8e0,e532eafb345b76d9752aef055abac9def4eb38ca7c282f81f2289e2c29966181,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 3",1) 만 7세 이하의 어린이,false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-8a5de618b7617869,false,,true,OTC-V51-TEXT-8a5de618b7617869,,,
